id,created_at,updated_at,size,language,has_wiki,license,is_template,num_ms,num_sup_comp,num_total_comp,is_fork,num_forks,num_watchers,is_archived,lan_Java,lan_JavaScript,lan_Python,lan_C#,lan_Ruby,lan_TypeScript,lan_Go,lan_C++,lan_Scala,lan_PHP,lan_Blade,lan_Groovy,lan_Perl,lan_Rust,lan_Kotlin,lan_Erlang,lan_Swift,lan_C,lan_Lua,lan_Crystal,lan_Dart,lan_Hack,lan_R,lan_Ballerina,tech_Prometheus,tech_MongoDB,tech_MySQL,tech_OracleDB,tech_SnowflakeDB,tech_PostgreSQL,tech_MsSQL,tech_Redis,tech_Cassandra,tech_MariaDB,tech_Database,tech_MinIO,tech_React,tech_NextJS,tech_Svelte,tech_SvelteKit,tech_VueJS,tech_Nuxt,tech_AngularJS,tech_AnalogJS,tech_Jaeger,tech_Zipkin,tech_OpenTelemetry,tech_Logstash,tech_Filebeat,tech_ElasticSearch,tech_Kafka,tech_RabbitMQ,tech_Nats,tech_Dapr,tech_Consul,tech_Istio,tech_nginx,tech_Zuul,tech_Kong,tech_Envoy,tech_Traefik,tech_Ocelot,tech_Zookeeper,tech_Hystrix,tech_Kiali,tech_Grafana,tech_Kibana,tech_Akhq,tech_Portainer,tech_Keycloak,tech_Vault,tech_Eureka,tech_Locust,tech_K6,tech_JMeter,docker,compose,kubernetes,has_OtherLang,has_Gateway,has_MessageQueue,has_Auth,has_BenchmarkTooling,has_Datastorage,has_Observability,has_Frontend,has_Communication,has_OtherTech
647965818,2023-05-31 23:11:42+00:00,2025-01-13 12:50:00+00:00,8645,TypeScript,True,,False,4,1,5,False,8,15,False,0.0,23.41,0.0,0.0,0.0,43.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,1,0,0,0,2,0,1,1,0
201477936,2019-08-09 13:58:33+00:00,2023-07-08 15:26:59+00:00,3791,Go,True,,False,3,0,3,False,0,5,False,0.0,6.03,6.53,0.0,0.0,0.0,68.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,0,1,0,0,0,0,0,1,0,0
159687753,2018-11-29 15:30:34+00:00,2024-11-17 00:07:41+00:00,4112,Java,False,"{'key': 'epl-2.0', 'name': 'Eclipse Public License 2.0', 'url': 'https://api.github.com/licenses/epl-2.0', 'spdx_id': 'EPL-2.0', 'node_id': 'MDc6TGljZW5zZTMy'}",False,9,4,13,False,108,172,False,64.32,33.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,True,0,1,1,0,0,1,2,2,1,0
107932176,2017-10-23 04:30:04+00:00,2025-01-13 10:17:56+00:00,1144,Java,True,"{'key': 'other', 'name': 'Other', 'url': None, 'spdx_id': 'NOASSERTION', 'node_id': 'MDc6TGljZW5zZTA='}",False,6,8,14,False,1339,3484,False,90.03,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,40,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5,1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,1,0,1,0,0,2,3,3,0,1
184914904,2019-05-04 15:51:50+00:00,2024-12-03 09:04:04+00:00,7857,JavaScript,True,,False,6,1,7,False,30,47,False,0.0,48.57,0.0,39.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,0,0,1,0,0,1,0,1,0,1
577469270,2022-12-12 20:08:30+00:00,2024-08-26 01:36:57+00:00,10442,Go,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,2,3,5,False,5,28,False,0.0,0.0,0.0,0.0,0.0,0.0,96.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,1,0,0,0,1,0,0,0,0
563220029,2022-11-08 06:41:09+00:00,2024-07-28 12:54:17+00:00,623,Python,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,2,3,5,False,1,11,False,0.0,36.58,62.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,1,0,0,0,2,0,1,0,0
127312462,2018-03-29 15:39:35+00:00,2025-01-11 10:57:51+00:00,18632,Shell,True,,False,1,0,1,False,101,45,False,26.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,True,0,1,0,1,0,1,0,0,0,0
107739146,2017-10-21 00:33:34+00:00,2025-01-03 21:46:34+00:00,42894,Java,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,4,3,7,False,22,50,False,63.94,3.28,0.0,0.0,0.0,24.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,True,0,0,1,0,0,1,1,1,0,0
516125261,2022-07-20 20:27:29+00:00,2024-08-11 10:35:10+00:00,737,TypeScript,True,,False,3,1,4,False,0,10,False,0.0,5.82,0.0,0.0,0.0,85.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,True,0,1,0,0,0,1,3,1,0,0
253161597,2020-04-05 05:22:02+00:00,2024-10-18 20:23:31+00:00,12,Go,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,1,0,1,False,2,28,False,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0
117243609,2018-01-12 13:22:02+00:00,2024-11-19 11:31:52+00:00,2347,C#,True,,False,7,3,10,False,34,57,False,0.0,1.0,0.0,73.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,True,True,True,0,0,1,1,0,2,0,0,0,0
173631163,2019-03-03 21:18:44+00:00,2024-04-09 17:20:42+00:00,51,C#,True,,False,4,5,9,False,34,138,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,False,True,False,0,1,1,0,0,2,2,0,0,0
140015642,2018-07-06 17:57:06+00:00,2023-12-02 12:50:55+00:00,910,JavaScript,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,1,1,2,False,31,31,False,0.0,72.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,0,0,0,1,0,1,0,0
275011617,2020-06-25 20:44:46+00:00,2024-11-03 14:51:06+00:00,5784,CSS,True,"{'key': 'mit-0', 'name': 'MIT No Attribution', 'url': 'https://api.github.com/licenses/mit-0', 'spdx_id': 'MIT-0', 'node_id': 'MDc6TGljZW5zZTQx'}",False,3,1,4,False,8,16,False,0.0,13.16,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,True,0,0,0,0,1,3,1,0,0,0
271636823,2020-06-11 20:04:19+00:00,2023-06-26 12:18:05+00:00,4183,Go,True,,False,3,2,5,False,1,7,False,30.69,6.94,10.8,0.0,0.0,0.0,33.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1,0,0,0,0,1,13,0,0,0,0,1,0,0,0,1,0,0,9,15,0,2,0,0,1,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,True,False,True,0,1,1,0,1,3,4,2,1,0
131466059,2018-04-29 04:34:34+00:00,2021-01-03 14:57:13+00:00,15903,C#,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,3,4,7,False,1,5,False,0.0,0.0,0.0,67.64,0.0,22.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,18,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,11,0,13,0,0,0,0,9,0,0,0,3,8,0,0,0,0,2,0,0,0,0,0,0,0,0,True,False,True,0,3,1,0,0,5,3,1,0,0
289532288,2020-08-22 17:11:15+00:00,2024-12-21 11:47:13+00:00,10,C#,True,,False,2,1,3,False,25,39,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,1,0,0,0,0
229542347,2019-12-22 09:00:37+00:00,2023-11-05 23:06:09+00:00,1665,C#,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,3,7,10,False,2,14,False,0.0,0.0,0.0,96.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,3,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,True,True,True,0,1,1,0,0,4,1,0,1,0
135869194,2018-06-03 03:06:15+00:00,2023-09-26 06:40:10+00:00,13823,JavaScript,True,,False,5,1,6,False,6,16,False,0.0,60.32,0.0,30.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,1,0,0,0,2,0,0,0,0
257873930,2020-04-22 10:56:23+00:00,2024-06-21 15:45:37+00:00,83,Crystal,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,1,1,2,False,0,5,False,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,1,0,0,0,0,1,0,3,0,0
453011900,2022-01-28 09:38:16+00:00,2022-10-06 02:39:29+00:00,1000,HTML,True,,False,4,1,5,False,1,5,False,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,0,0,0,0,2,1,4,0,0
389396499,2021-07-25 16:48:59+00:00,2023-12-15 15:55:43+00:00,22,C#,True,,False,1,1,2,False,6,11,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,0,0,0,0
858982219,2024-09-17 21:44:00+00:00,2024-10-26 06:10:15+00:00,4169,C#,True,,False,5,9,14,False,0,18,False,0.0,0.0,0.0,68.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0
94660761,2017-06-18 02:38:18+00:00,2024-12-06 06:34:52+00:00,175,Java,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,3,2,5,False,120,255,False,79.38,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,True,False,True,0,0,0,0,0,2,3,0,2,0
572665027,2022-11-30 19:04:18+00:00,2025-01-02 20:10:41+00:00,1946,C#,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,2,0,2,False,5,24,False,0.0,0.0,0.0,88.64,0.0,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,1,2,0,0
463251952,2022-02-24 18:05:25+00:00,2024-11-14 22:01:46+00:00,1226,JavaScript,True,,False,6,6,12,False,17,17,False,0.0,50.1,0.0,0.0,0.0,43.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75,1,0,0,0,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,True,False,True,0,1,0,1,0,3,2,2,1,0
394883473,2021-08-11 06:17:41+00:00,2024-10-14 16:49:56+00:00,53,HCL,True,,False,3,0,3,False,122,33,False,0.0,2.06,1.71,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,0,0,0,0,0,0,0,0
350760623,2021-03-23 15:21:02+00:00,2024-09-12 22:30:07+00:00,59,Java,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,2,1,3,False,8,15,False,90.96,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,0,0,1,0
492083671,2022-05-14 01:31:11+00:00,2024-06-11 22:03:09+00:00,440,Python,True,,False,2,1,3,False,7,6,False,0.0,0.0,54.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,0,1,0,0,0,1,0,0,0,0
316518657,2020-11-27 14:09:31+00:00,2022-09-28 19:21:50+00:00,466,JavaScript,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,2,0,2,False,5,11,False,27.67,56.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,0,1,0,0
500062945,2022-06-05 10:16:11+00:00,2024-09-15 18:28:49+00:00,20102,JavaScript,True,,False,6,2,8,False,4,53,False,30.97,62.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,16,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,0,0,0,0,4,0,1,0,0
639686541,2023-05-12 02:15:06+00:00,2024-11-20 18:53:23+00:00,2439,C#,True,,False,7,10,17,False,2,7,False,0.0,0.0,0.0,58.73,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,11,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,0,1,1,0,0,3,2,1,0,0
332582371,2021-01-24 23:46:07+00:00,2023-08-23 03:02:57+00:00,19275,Go,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,5,8,13,False,4,28,False,0.0,28.55,0.0,0.0,0.0,0.0,65.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,0,25,0,33,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,32,0,0,0,0,True,True,True,0,1,1,1,0,2,2,3,0,0
294029963,2020-09-09 07:00:01+00:00,2023-04-25 02:25:51+00:00,14759,JavaScript,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,4,4,8,False,7,1,False,1.04,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,0,0,0,0,0,1,2,1,0,0
213102737,2019-10-06 03:18:30+00:00,2024-01-10 02:10:46+00:00,56489,Java,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,3,1,4,False,9,14,False,68.2,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,1,3,0,5,0,0,2,0,0,9,0,0,0,0,0,0,0,16,0,0,0,True,False,True,0,2,0,0,0,3,4,0,2,1
312290023,2020-11-12 13:47:30+00:00,2025-01-11 17:47:48+00:00,3687,JavaScript,True,"{'key': 'other', 'name': 'Other', 'url': None, 'spdx_id': 'NOASSERTION', 'node_id': 'MDc6TGljZW5zZTA='}",False,4,4,8,False,52,163,False,0.0,55.27,12.86,0.0,7.95,0.0,14.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,1,0,1,0,1,3,0,1,1,0
621046288,2023-03-29 22:12:00+00:00,2024-12-16 16:04:58+00:00,79,Java,True,,False,3,1,4,False,3,10,False,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,1,0,0,0,0
542459129,2022-09-28 07:19:57+00:00,2025-01-03 15:33:46+00:00,227,Java,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,5,9,14,False,26,40,False,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,False,False,False,0,0,0,0,0,3,1,0,0,1
267879942,2020-05-29 14:35:57+00:00,2021-04-25 11:36:34+00:00,573,Java,True,,False,6,8,14,False,4,6,False,98.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,15,0,1,1,0,0,0,0,15,0,0,0,False,False,False,0,1,2,0,0,2,6,0,1,1
