https://github.com/Shubhamdutta2000/Basic-Ecommerce-Application-using-Microservice-Architecture-Typescript-RabbitMq-MongoDB-MySQL,3,3
https://github.com/farhan-syah/html-to-pdf,1,0
https://github.com/falberthen/EcommerceDDD,8,7
https://github.com/sapati/shelter-project,1,1
https://github.com/Gramli/AuthApi,2,0
https://github.com/joaofbantunes/DotNetMicroservicesObservabilitySample,2,9
https://github.com/Azure-Samples/dapr-store,5,6
https://github.com/ENate/spring-kafka-microservices-app,5,10
https://github.com/Shisui-Genjutsu/SchoolWebApp-Reactjs-FastAPI-MySQL,2,1
https://github.com/Andrewaziz99/E-Commerce_Web_Application,4,1
https://github.com/jwma/sentiment-analyzer,3,0
https://github.com/Microservice-API-Patterns/LakesideMutual,9,4
https://github.com/microservices-patterns/ftgo-application,6,8
https://github.com/srigumm/eCupcakesFactoryOnContainers,6,1
https://github.com/samverrall/go-task-application,2,3
https://github.com/abdoohossamm/eCommerce,2,3
https://github.com/ganrad/k8s-springboot-data-rest,1,0
https://github.com/zmyzheng/TweetMap,4,3
https://github.com/Async-Software-Organization/nestjs-logging-tracing,3,1
https://github.com/preslavmihaylov/fxappexample,1,0
https://github.com/pwlodek/ECommerce.Microservices,7,3
https://github.com/suadev/dotnet-istanbul-microservices-demo,4,5
https://github.com/varunon9/getting-started-docker-mysql-nodejs,1,1
https://github.com/aws-samples/net-modernization,3,1
https://github.com/sloppycoder/bank-demo,3,2
https://github.com/zengande/together,3,4
https://github.com/iammukeshm/Microservices.Ticketing.WebApi,2,1
https://github.com/Jamaxack/Kangaroo,3,7
https://github.com/licjapodaca/service-fabric-sample-gateway,5,1
https://github.com/meso-unimpressed/bbb_joiner,1,1
https://github.com/Rapid-learnings/grpc-nest-gql-seed,4,1
https://github.com/zangassis/raven-shop,1,1
https://github.com/ngud-119/Dotnet-Microservices-Shop,5,9
https://github.com/saturnism/istio-by-example-java,3,2
https://github.com/Gramli/FileApi,2,0
https://github.com/yashwanth-javvaji/ecommerce-application,6,6
https://github.com/sd031/microservice-cicd-project-with-terraform,3,0
https://github.com/redhat-gpte-devopsautomation/coffee-shop-source,2,1
https://github.com/devenes/kubernetes-microservice-app,2,1
https://github.com/engenheiracoelho/Microservices-in-practice,2,0
https://github.com/WHAHA-HA/spring-boot-react-ecommerce,6,2
https://github.com/ngngminhthai/ASP.NET-Core-Microservices-eCommerce,7,10
https://github.com/camba1/gotempm,5,8
https://github.com/ibm-ecosystem-engineering/wealthcare-cloud-native-app,4,4
https://github.com/flomesh-io/flomesh-bookinfo-demo,3,1
https://github.com/Joker666/microservice-demo,4,4
https://github.com/AthirsonSilva/kafka-microservices,3,1
https://github.com/nasrmohammad4804/springboot-microservice,5,9
https://github.com/accesshdigital/sea-mvp-microservice,6,8
https://github.com/extragoodlabs/security-workshop,2,2
https://github.com/josephnhtam/vsp-youtube-clone-microservices,12,19
https://github.com/instana/robot-shop,8,4
https://github.com/micaellobo/e-commerce-store,6,15
https://github.com/islamghany/greenlight,5,7
https://github.com/vasilev-dev/ITFriends,3,4
https://github.com/donald-f-ferguson/W4153-P1-Application,1,0
https://github.com/flovearth/Project_Pet_Clinic,3,8
https://github.com/ibatulanandjp/ecommerce-microservices,4,12
https://github.com/jongio/memealyzer,4,2
https://github.com/aws-samples/aws-appconfig-java-sample,1,0
https://github.com/Defcoq/DDD,1,0
https://github.com/SelimHorri/tiny-movie-catalog-microservice-app,3,2
https://github.com/Shubhamdutta2000/Microservice-Application-with-Queuing-Mechanism-using-Node-Express,5,1
https://github.com/opstree/OT-Microservices,3,5
https://github.com/redis-developer/redis-microservices-demo,8,2
https://github.com/le2sky/nest-microservices,4,3
https://github.com/benabbouosama/Spring-boot-microservices-E-commerce-project,4,11
https://github.com/oktadev/okta-java-spring-k8s-istio-microservices-example,4,1
https://github.com/ivaylokenov/Architecture-of-ASP.NET-Core-Microservices-Applications,3,2
